wavelength,BLUE,GREEN,RED,NIR,SWIR1,SWIR2
1.938,0,0,0,0,0,0
1.939,0,0,0,0,0,0
1.94,0,0,0,0,0,0
1.941,0,0,0,0,0,0
1.942,0,0,0,0,0,0
1.943,0,0,0,0,0,0
1.944,0,0,0,0,0,0
1.945,0,0,0,0,0,0
1.946,0,0,0,0,0,0
1.947,0,0,0,0,0,0
1.948,0,0,0,0,0,0
1.949,0,0,0,0,0,0
1.95,0,0,0,0,0,0
1.951,0,0,0,0,0,0
1.952,0,0,0,0,0,0
1.953,0,0,0,0,0,0
1.954,0,0,0,0,0,0
1.955,0,0,0,0,0,0
1.956,0,0,0,0,0,0
1.957,0,0,0,0,0,0
1.958,0,0,0,0,0,0
1.959,0,0,0,0,0,0
1.96,0,0,0,0,0,0
1.961,0,0,0,0,0,0
1.962,0,0,0,0,0,0
1.963,0,0,0,0,0,0
1.964,0,0,0,0,0,0
1.965,0,0,0,0,0,0
1.966,0,0,0,0,0,0
1.967,0,0,0,0,0,0
1.968,0,0,0,0,0,0
1.969,0,0,0,0,0,0
1.97,0,0,0,0,0,0
1.971,0,0,0,0,0,0
1.972,0,0,0,0,0,0
1.973,0,0,0,0,0,0
1.974,0,0,0,0,0,0
1.975,0,0,0,0,0,0
1.976,0,0,0,0,0,0
1.977,0,0,0,0,0,0
1.978,0,0,0,0,0,0
1.979,0,0,0,0,0,0
1.98,0,0,0,0,0,0
1.981,0,0,0,0,0,0
1.982,0,0,0,0,0,0
1.983,0,0,0,0,0,0
1.984,0,0,0,0,0,0
1.985,0,0,0,0,0,0
1.986,0,0,0,0,0,0
1.987,0,0,0,0,0,0
1.988,0,0,0,0,0,0
1.989,0,0,0,0,0,0
1.99,0,0,0,0,0,0
1.991,0,0,0,0,0,0
1.992,0,0,0,0,0,0
1.993,0,0,0,0,0,0
1.994,0,0,0,0,0,0
1.995,0,0,0,0,0,0
1.996,0,0,0,0,0,0
1.997,0,0,0,0,0,0
1.998,0,0,0,0,0,0
1.999,0,0,0,0,0,0
2,0,0,0,0,0,0.00964
2.001,0,0,0,0,0,0.01015
2.002,0,0,0,0,0,0.01064
2.003,0,0,0,0,0,0.0111
2.004,0,0,0,0,0,0.01155
2.005,0,0,0,0,0,0.01204
2.006,0,0,0,0,0,0.01255
2.007,0,0,0,0,0,0.01304
2.008,0,0,0,0,0,0.01355
2.009,0,0,0,0,0,0.01404
2.01,0,0,0,0,0,0.01455
2.011,0,0,0,0,0,0.01504
2.012,0,0,0,0,0,0.01555
2.013,0,0,0,0,0,0.01605
2.014,0,0,0,0,0,0.01655
2.015,0,0,0,0,0,0.01704
2.016,0,0,0,0,0,0.01755
2.017,0,0,0,0,0,0.01804
2.018,0,0,0,0,0,0.01855
2.019,0,0,0,0,0,0.01904
2.02,0,0,0,0,0,0.02002
2.021,0,0,0,0,0,0.02162
2.022,0,0,0,0,0,0.02325
2.023,0,0,0,0,0,0.02488
2.024,0,0,0,0,0,0.02652
2.025,0,0,0,0,0,0.02812
2.026,0,0,0,0,0,0.02975
2.027,0,0,0,0,0,0.03139
2.028,0,0,0,0,0,0.03305
2.029,0,0,0,0,0,0.03469
2.03,0,0,0,0,0,0.03635
2.031,0,0,0,0,0,0.03798
2.032,0,0,0,0,0,0.03966
2.033,0,0,0,0,0,0.04136
2.034,0,0,0,0,0,0.04302
2.035,0,0,0,0,0,0.04467
2.036,0,0,0,0,0,0.04637
2.037,0,0,0,0,0,0.04805
2.038,0,0,0,0,0,0.04969
2.039,0,0,0,0,0,0.05136
2.04,0,0,0,0,0,0.05307
2.041,0,0,0,0,0,0.05476
2.042,0,0,0,0,0,0.05647
2.043,0,0,0,0,0,0.05816
2.044,0,0,0,0,0,0.05987
2.045,0,0,0,0,0,0.06156
2.046,0,0,0,0,0,0.06326
2.047,0,0,0,0,0,0.06496
2.048,0,0,0,0,0,0.06666
2.049,0,0,0,0,0,0.06865
2.05,0,0,0,0,0,0.07102
2.051,0,0,0,0,0,0.07365
2.052,0,0,0,0,0,0.07665
2.053,0,0,0,0,0,0.07965
2.054,0,0,0,0,0,0.08265
2.055,0,0,0,0,0,0.08575
2.056,0,0,0,0,0,0.08875
2.057,0,0,0,0,0,0.09175
2.058,0,0,0,0,0,0.09475
2.059,0,0,0,0,0,0.09785
2.06,0,0,0,0,0,0.10175
2.061,0,0,0,0,0,0.10675
2.062,0,0,0,0,0,0.11175
2.063,0,0,0,0,0,0.11685
2.064,0,0,0,0,0,0.12185
2.065,0,0,0,0,0,0.12694
2.066,0,0,0,0,0,0.13199
2.067,0,0,0,0,0,0.13705
2.068,0,0,0,0,0,0.14214
2.069,0,0,0,0,0,0.1483
2.07,0,0,0,0,0,0.15584
2.071,0,0,0,0,0,0.16454
2.072,0,0,0,0,0,0.17465
2.073,0,0,0,0,0,0.18474
2.074,0,0,0,0,0,0.19485
2.075,0,0,0,0,0,0.20496
2.076,0,0,0,0,0,0.21513
2.077,0,0,0,0,0,0.22526
2.078,0,0,0,0,0,0.23542
2.079,0,0,0,0,0,0.24649
2.08,0,0,0,0,0,0.25869
2.081,0,0,0,0,0,0.27184
2.082,0,0,0,0,0,0.28613
2.083,0,0,0,0,0,0.30045
2.084,0,0,0,0,0,0.31482
2.085,0,0,0,0,0,0.32918
2.086,0,0,0,0,0,0.34358
2.087,0,0,0,0,0,0.35798
2.088,0,0,0,0,0,0.37238
2.089,0,0,0,0,0,0.38678
2.09,0,0,0,0,0,0.40124
2.091,0,0,0,0,0,0.41573
2.092,0,0,0,0,0,0.43025
2.093,0,0,0,0,0,0.44479
2.094,0,0,0,0,0,0.45935
2.095,0,0,0,0,0,0.4739
2.096,0,0,0,0,0,0.48847
2.097,0,0,0,0,0,0.50307
2.098,0,0,0,0,0,0.51767
2.099,0,0,0,0,0,0.53231
2.1,0,0,0,0,0,0.54728
2.101,0,0,0,0,0,0.56259
2.102,0,0,0,0,0,0.57793
2.103,0,0,0,0,0,0.59333
2.104,0,0,0,0,0,0.60875
2.105,0,0,0,0,0,0.62421
2.106,0,0,0,0,0,0.63968
2.107,0,0,0,0,0,0.65519
2.108,0,0,0,0,0,0.6707
2.109,0,0,0,0,0,0.68624
2.11,0,0,0,0,0,0.70185
2.111,0,0,0,0,0,0.71748
2.112,0,0,0,0,0,0.73319
2.113,0,0,0,0,0,0.74894
2.114,0,0,0,0,0,0.76469
2.115,0,0,0,0,0,0.78045
2.116,0,0,0,0,0,0.79625
2.117,0,0,0,0,0,0.81216
2.118,0,0,0,0,0,0.82805
2.119,0,0,0,0,0,0.84295
2.12,0,0,0,0,0,0.85658
2.121,0,0,0,0,0,0.86923
2.122,0,0,0,0,0,0.88063
2.123,0,0,0,0,0,0.89205
2.124,0,0,0,0,0,0.90351
2.125,0,0,0,0,0,0.91214
2.126,0,0,0,0,0,0.91734
2.127,0,0,0,0,0,0.92256
2.128,0,0,0,0,0,0.92782
2.129,0,0,0,0,0,0.9325
2.13,0,0,0,0,0,0.9365
2.131,0,0,0,0,0,0.93991
2.132,0,0,0,0,0,0.94262
2.133,0,0,0,0,0,0.94534
2.134,0,0,0,0,0,0.94809
2.135,0,0,0,0,0,0.94969
2.136,0,0,0,0,0,0.94989
2.137,0,0,0,0,0,0.95009
2.138,0,0,0,0,0,0.95029
2.139,0,0,0,0,0,0.95049
2.14,0,0,0,0,0,0.95046
2.141,0,0,0,0,0,0.95017
2.142,0,0,0,0,0,0.94986
2.143,0,0,0,0,0,0.94957
2.144,0,0,0,0,0,0.94871
2.145,0,0,0,0,0,0.94722
2.146,0,0,0,0,0,0.9452
2.147,0,0,0,0,0,0.94257
2.148,0,0,0,0,0,0.93989
2.149,0,0,0,0,0,0.93718
2.15,0,0,0,0,0,0.93642
2.151,0,0,0,0,0,0.93802
2.152,0,0,0,0,0,0.93962
2.153,0,0,0,0,0,0.94122
2.154,0,0,0,0,0,0.94282
2.155,0,0,0,0,0,0.94393
2.156,0,0,0,0,0,0.94442
2.157,0,0,0,0,0,0.94495
2.158,0,0,0,0,0,0.94549
2.159,0,0,0,0,0,0.94598
2.16,0,0,0,0,0,0.94638
2.161,0,0,0,0,0,0.94675
2.162,0,0,0,0,0,0.94712
2.163,0,0,0,0,0,0.94745
2.164,0,0,0,0,0,0.94781
2.165,0,0,0,0,0,0.94922
2.166,0,0,0,0,0,0.95194
2.167,0,0,0,0,0,0.95469
2.168,0,0,0,0,0,0.95744
2.169,0,0,0,0,0,0.9602
2.17,0,0,0,0,0,0.96301
2.171,0,0,0,0,0,0.9659
2.172,0,0,0,0,0,0.96881
2.173,0,0,0,0,0,0.97171
2.174,0,0,0,0,0,0.97465
2.175,0,0,0,0,0,0.97755
2.176,0,0,0,0,0,0.9805
2.177,0,0,0,0,0,0.98341
2.178,0,0,0,0,0,0.98635
2.179,0,0,0,0,0,0.98926
2.18,0,0,0,0,0,0.99214
2.181,0,0,0,0,0,0.99489
2.182,0,0,0,0,0,0.99658
2.183,0,0,0,0,0,0.99695
2.184,0,0,0,0,0,0.99732
2.185,0,0,0,0,0,0.99765
2.186,0,0,0,0,0,0.99801
2.187,0,0,0,0,0,0.99835
2.188,0,0,0,0,0,0.99872
2.189,0,0,0,0,0,0.99905
2.19,0,0,0,0,0,0.99941
2.191,0,0,0,0,0,0.99956
2.192,0,0,0,0,0,0.99945
2.193,0,0,0,0,0,0.99915
2.194,0,0,0,0,0,0.9986
2.195,0,0,0,0,0,0.99805
2.196,0,0,0,0,0,0.99751
2.197,0,0,0,0,0,0.99693
2.198,0,0,0,0,0,0.99633
2.199,0,0,0,0,0,0.99582
2.2,0,0,0,0,0,0.99542
2.201,0,0,0,0,0,0.99506
2.202,0,0,0,0,0,0.99477
2.203,0,0,0,0,0,0.99446
2.204,0,0,0,0,0,0.99417
2.205,0,0,0,0,0,0.99386
2.206,0,0,0,0,0,0.99357
2.207,0,0,0,0,0,0.99326
2.208,0,0,0,0,0,0.99297
2.209,0,0,0,0,0,0.99266
2.21,0,0,0,0,0,0.99237
2.211,0,0,0,0,0,0.99206
2.212,0,0,0,0,0,0.99177
2.213,0,0,0,0,0,0.99146
2.214,0,0,0,0,0,0.99117
2.215,0,0,0,0,0,0.99086
2.216,0,0,0,0,0,0.99057
2.217,0,0,0,0,0,0.99026
2.218,0,0,0,0,0,0.98997
2.219,0,0,0,0,0,0.98966
2.22,0,0,0,0,0,0.9893
2.221,0,0,0,0,0,0.98884
2.222,0,0,0,0,0,0.98842
2.223,0,0,0,0,0,0.98714
2.224,0,0,0,0,0,0.98476
2.225,0,0,0,0,0,0.9824
2.226,0,0,0,0,0,0.97831
2.227,0,0,0,0,0,0.97211
2.228,0,0,0,0,0,0.96591
2.229,0,0,0,0,0,0.96076
2.23,0,0,0,0,0,0.95692
2.231,0,0,0,0,0,0.95415
2.232,0,0,0,0,0,0.9527
2.233,0,0,0,0,0,0.95125
2.234,0,0,0,0,0,0.94979
2.235,0,0,0,0,0,0.94831
2.236,0,0,0,0,0,0.94682
2.237,0,0,0,0,0,0.94535
2.238,0,0,0,0,0,0.9439
2.239,0,0,0,0,0,0.94233
2.24,0,0,0,0,0,0.94064
2.241,0,0,0,0,0,0.9388
2.242,0,0,0,0,0,0.93685
2.243,0,0,0,0,0,0.93494
2.244,0,0,0,0,0,0.933
2.245,0,0,0,0,0,0.9311
2.246,0,0,0,0,0,0.9291
2.247,0,0,0,0,0,0.92719
2.248,0,0,0,0,0,0.92525
2.249,0,0,0,0,0,0.92334
2.25,0,0,0,0,0,0.92203
2.251,0,0,0,0,0,0.92143
2.252,0,0,0,0,0,0.9208
2.253,0,0,0,0,0,0.92016
2.254,0,0,0,0,0,0.91953
2.255,0,0,0,0,0,0.91893
2.256,0,0,0,0,0,0.91833
2.257,0,0,0,0,0,0.91773
2.258,0,0,0,0,0,0.91713
2.259,0,0,0,0,0,0.91645
2.26,0,0,0,0,0,0.91571
2.261,0,0,0,0,0,0.91491
2.262,0,0,0,0,0,0.91407
2.263,0,0,0,0,0,0.91321
2.264,0,0,0,0,0,0.91238
2.265,0,0,0,0,0,0.91151
2.266,0,0,0,0,0,0.91067
2.267,0,0,0,0,0,0.90964
2.268,0,0,0,0,0,0.90838
2.269,0,0,0,0,0,0.90698
2.27,0,0,0,0,0,0.90538
2.271,0,0,0,0,0,0.90375
2.272,0,0,0,0,0,0.90211
2.273,0,0,0,0,0,0.90048
2.274,0,0,0,0,0,0.89888
2.275,0,0,0,0,0,0.89728
2.276,0,0,0,0,0,0.89568
2.277,0,0,0,0,0,0.89408
2.278,0,0,0,0,0,0.89248
2.279,0,0,0,0,0,0.89088
2.28,0,0,0,0,0,0.88694
2.281,0,0,0,0,0,0.88014
2.282,0,0,0,0,0,0.87331
2.283,0,0,0,0,0,0.86648
2.284,0,0,0,0,0,0.85966
2.285,0,0,0,0,0,0.85291
2.286,0,0,0,0,0,0.84616
2.287,0,0,0,0,0,0.8394
2.288,0,0,0,0,0,0.83266
2.289,0,0,0,0,0,0.82591
2.29,0,0,0,0,0,0.81927
2.291,0,0,0,0,0,0.81276
2.292,0,0,0,0,0,0.80626
2.293,0,0,0,0,0,0.79975
2.294,0,0,0,0,0,0.7932
2.295,0,0,0,0,0,0.7867
2.296,0,0,0,0,0,0.78025
2.297,0,0,0,0,0,0.77376
2.298,0,0,0,0,0,0.76727
2.299,0,0,0,0,0,0.76094
2.3,0,0,0,0,0,0.75477
2.301,0,0,0,0,0,0.74874
2.302,0,0,0,0,0,0.74285
2.303,0,0,0,0,0,0.73694
2.304,0,0,0,0,0,0.73105
2.305,0,0,0,0,0,0.7278
2.306,0,0,0,0,0,0.72789
2.307,0,0,0,0,0,0.73078
2.308,0,0,0,0,0,0.73718
2.309,0,0,0,0,0,0.74358
2.31,0,0,0,0,0,0.75
2.311,0,0,0,0,0,0.75645
2.312,0,0,0,0,0,0.7627
2.313,0,0,0,0,0,0.76879
2.314,0,0,0,0,0,0.7748
2.315,0,0,0,0,0,0.7808
2.316,0,0,0,0,0,0.7868
2.317,0,0,0,0,0,0.7929
2.318,0,0,0,0,0,0.7989
2.319,0,0,0,0,0,0.80499
2.32,0,0,0,0,0,0.81319
2.321,0,0,0,0,0,0.82403
2.322,0,0,0,0,0,0.83486
2.323,0,0,0,0,0,0.84449
2.324,0,0,0,0,0,0.85269
2.325,0,0,0,0,0,0.8597
2.326,0,0,0,0,0,0.86524
2.327,0,0,0,0,0,0.86959
2.328,0,0,0,0,0,0.87243
2.329,0,0,0,0,0,0.87411
2.33,0,0,0,0,0,0.87436
2.331,0,0,0,0,0,0.873
2.332,0,0,0,0,0,0.86964
2.333,0,0,0,0,0,0.8647
2.334,0,0,0,0,0,0.85779
2.335,0,0,0,0,0,0.84608
2.336,0,0,0,0,0,0.82848
2.337,0,0,0,0,0,0.80287
2.338,0,0,0,0,0,0.76747
2.339,0,0,0,0,0,0.72401
2.34,0,0,0,0,0,0.68294
2.341,0,0,0,0,0,0.65678
2.342,0,0,0,0,0,0.63059
2.343,0,0,0,0,0,0.60433
2.344,0,0,0,0,0,0.57805
2.345,0,0,0,0,0,0.55169
2.346,0,0,0,0,0,0.52532
2.347,0,0,0,0,0,0.49892
2.348,0,0,0,0,0,0.47245
2.349,0,0,0,0,0,0.4459
2.35,0,0,0,0,0,0.4212
2.351,0,0,0,0,0,0.39875
2.352,0,0,0,0,0,0.3763
2.353,0,0,0,0,0,0.35385
2.354,0,0,0,0,0,0.33133
2.355,0,0,0,0,0,0.30875
2.356,0,0,0,0,0,0.28621
2.357,0,0,0,0,0,0.26363
2.358,0,0,0,0,0,0.24103
2.359,0,0,0,0,0,0.22059
2.36,0,0,0,0,0,0.20279
2.361,0,0,0,0,0,0.1872
2.362,0,0,0,0,0,0.17429
2.363,0,0,0,0,0,0.16135
2.364,0,0,0,0,0,0.14844
2.365,0,0,0,0,0,0.13545
2.366,0,0,0,0,0,0.12245
2.367,0,0,0,0,0,0.10945
2.368,0,0,0,0,0,0.09645
2.369,0,0,0,0,0,0.0854
2.37,0,0,0,0,0,0.07676
2.371,0,0,0,0,0,0.07005
2.372,0,0,0,0,0,0.06568
2.373,0,0,0,0,0,0.06137
2.374,0,0,0,0,0,0.05705
2.375,0,0,0,0,0,0.05268
2.376,0,0,0,0,0,0.04835
2.377,0,0,0,0,0,0.04399
2.378,0,0,0,0,0,0.03965
2.379,0,0,0,0,0,0.03528
2.38,0,0,0,0,0,0.03191
2.381,0,0,0,0,0,0.02971
2.382,0,0,0,0,0,0.02751
2.383,0,0,0,0,0,0.02531
2.384,0,0,0,0,0,0.02311
2.385,0,0,0,0,0,0.02091
2.386,0,0,0,0,0,0.01872
2.387,0,0,0,0,0,0.01655
2.388,0,0,0,0,0,0.01437
2.389,0,0,0,0,0,0.0122
2.39,0,0,0,0,0,0.01075
2.391,0,0,0,0,0,0.01018
2.392,0,0,0,0,0,0.00963
2.393,0,0,0,0,0,0.00907
2.394,0,0,0,0,0,0.00851
2.395,0,0,0,0,0,0.00795
2.396,0,0,0,0,0,0.00742
2.397,0,0,0,0,0,0.00687
2.398,0,0,0,0,0,0.00634
2.399,0,0,0,0,0,0.0058
2.4,0,0,0,0,0,0.0055
