wavelength,BLUE,GREEN,RED,NIR,SWIR1,SWIR2
1.174,0,0,0,0,0,0
1.175,0,0,0,0,0,0
1.176,0,0,0,0,0,0
1.177,0,0,0,0,0,0
1.178,0,0,0,0,0,0
1.179,0,0,0,0,0,0
1.18,0,0,0,0,0,0
1.181,0,0,0,0,0,0
1.182,0,0,0,0,0,0
1.183,0,0,0,0,0,0
1.184,0,0,0,0,0,0
1.185,0,0,0,0,0,0
1.186,0,0,0,0,0,0
1.187,0,0,0,0,0,0
1.188,0,0,0,0,0,0
1.189,0,0,0,0,0,0
1.19,0,0,0,0,0,0
1.191,0,0,0,0,0,0
1.192,0,0,0,0,0,0
1.193,0,0,0,0,0,0
1.194,0,0,0,0,0,0
1.195,0,0,0,0,0,0
1.196,0,0,0,0,0,0
1.197,0,0,0,0,0,0
1.198,0,0,0,0,0,0
1.199,0,0,0,0,0,0
1.2,0,0,0,0,0,0
1.201,0,0,0,0,0,0
1.202,0,0,0,0,0,0
1.203,0,0,0,0,0,0
1.204,0,0,0,0,0,0
1.205,0,0,0,0,0,0
1.206,0,0,0,0,0,0
1.207,0,0,0,0,0,0
1.208,0,0,0,0,0,0
1.209,0,0,0,0,0,0
1.21,0,0,0,0,0,0
1.211,0,0,0,0,0,0
1.212,0,0,0,0,0,0
1.213,0,0,0,0,0,0
1.214,0,0,0,0,0,0
1.215,0,0,0,0,0,0
1.216,0,0,0,0,0,0
1.217,0,0,0,0,0,0
1.218,0,0,0,0,0,0
1.219,0,0,0,0,0,0
1.22,0,0,0,0,0,0
1.221,0,0,0,0,0,0
1.222,0,0,0,0,0,0
1.223,0,0,0,0,0,0
1.224,0,0,0,0,0,0
1.225,0,0,0,0,0,0
1.226,0,0,0,0,0,0
1.227,0,0,0,0,0,0
1.228,0,0,0,0,0,0
1.229,0,0,0,0,0,0
1.23,0,0,0,0,0,0
1.231,0,0,0,0,0,0
1.232,0,0,0,0,0,0
1.233,0,0,0,0,0,0
1.234,0,0,0,0,0,0
1.235,0,0,0,0,0,0
1.236,0,0,0,0,0,0
1.237,0,0,0,0,0,0
1.238,0,0,0,0,0,0
1.239,0,0,0,0,0,0
1.24,0,0,0,0,0,0
1.241,0,0,0,0,0,0
1.242,0,0,0,0,0,0
1.243,0,0,0,0,0,0
1.244,0,0,0,0,0,0
1.245,0,0,0,0,0,0
1.246,0,0,0,0,0,0
1.247,0,0,0,0,0,0
1.248,0,0,0,0,0,0
1.249,0,0,0,0,0,0
1.25,0,0,0,0,0,0
1.251,0,0,0,0,0,0
1.252,0,0,0,0,0,0
1.253,0,0,0,0,0,0
1.254,0,0,0,0,0,0
1.255,0,0,0,0,0,0
1.256,0,0,0,0,0,0
1.257,0,0,0,0,0,0
1.258,0,0,0,0,0,0
1.259,0,0,0,0,0,0
1.26,0,0,0,0,0,0
1.261,0,0,0,0,0,0
1.262,0,0,0,0,0,0
1.263,0,0,0,0,0,0
1.264,0,0,0,0,0,0
1.265,0,0,0,0,0,0
1.266,0,0,0,0,0,0
1.267,0,0,0,0,0,0
1.268,0,0,0,0,0,0
1.269,0,0,0,0,0,0
1.27,0,0,0,0,0,0
1.271,0,0,0,0,0,0
1.272,0,0,0,0,0,0
1.273,0,0,0,0,0,0
1.274,0,0,0,0,0,0
1.275,0,0,0,0,0,0
1.276,0,0,0,0,0,0
1.277,0,0,0,0,0,0
1.278,0,0,0,0,0,0
1.279,0,0,0,0,0,0
1.28,0,0,0,0,0,0
1.281,0,0,0,0,0,0
1.282,0,0,0,0,0,0
1.283,0,0,0,0,0,0
1.284,0,0,0,0,0,0
1.285,0,0,0,0,0,0
1.286,0,0,0,0,0,0
1.287,0,0,0,0,0,0
1.288,0,0,0,0,0,0
1.289,0,0,0,0,0,0
1.29,0,0,0,0,0,0
1.291,0,0,0,0,0,0
1.292,0,0,0,0,0,0
1.293,0,0,0,0,0,0
1.294,0,0,0,0,0,0
1.295,0,0,0,0,0,0
1.296,0,0,0,0,0,0
1.297,0,0,0,0,0,0
1.298,0,0,0,0,0,0
1.299,0,0,0,0,0,0
1.3,0,0,0,0,0,0
1.301,0,0,0,0,0,0
1.302,0,0,0,0,0,0
1.303,0,0,0,0,0,0
1.304,0,0,0,0,0,0
1.305,0,0,0,0,0,0
1.306,0,0,0,0,0,0
1.307,0,0,0,0,0,0
1.308,0,0,0,0,0,0
1.309,0,0,0,0,0,0
1.31,0,0,0,0,0,0
1.311,0,0,0,0,0,0
1.312,0,0,0,0,0,0
1.313,0,0,0,0,0,0
1.314,0,0,0,0,0,0
1.315,0,0,0,0,0,0
1.316,0,0,0,0,0,0
1.317,0,0,0,0,0,0
1.318,0,0,0,0,0,0
1.319,0,0,0,0,0,0
1.32,0,0,0,0,0,0
1.321,0,0,0,0,0,0
1.322,0,0,0,0,0,0
1.323,0,0,0,0,0,0
1.324,0,0,0,0,0,0
1.325,0,0,0,0,0,0
1.326,0,0,0,0,0,0
1.327,0,0,0,0,0,0
1.328,0,0,0,0,0,0
1.329,0,0,0,0,0,0
1.33,0,0,0,0,0,0
1.331,0,0,0,0,0,0
1.332,0,0,0,0,0,0
1.333,0,0,0,0,0,0
1.334,0,0,0,0,0,0
1.335,0,0,0,0,0,0
1.336,0,0,0,0,0,0
1.337,0,0,0,0,0,0
1.338,0,0,0,0,0,0
1.339,0,0,0,0,0,0
1.34,0,0,0,0,0,0
1.341,0,0,0,0,0,0
1.342,0,0,0,0,0,0
1.343,0,0,0,0,0,0
1.344,0,0,0,0,0,0
1.345,0,0,0,0,0,0
1.346,0,0,0,0,0,0
1.347,0,0,0,0,0,0
1.348,0,0,0,0,0,0
1.349,0,0,0,0,0,0
1.35,0,0,0,0,0,0
1.351,0,0,0,0,0,0
1.352,0,0,0,0,0,0
1.353,0,0,0,0,0,0
1.354,0,0,0,0,0,0
1.355,0,0,0,0,0,0
1.356,0,0,0,0,0,0
1.357,0,0,0,0,0,0
1.358,0,0,0,0,0,0
1.359,0,0,0,0,0,0
1.36,0,0,0,0,0,0
1.361,0,0,0,0,0,0
1.362,0,0,0,0,0,0
1.363,0,0,0,0,0,0
1.364,0,0,0,0,0,0
1.365,0,0,0,0,0,0
1.366,0,0,0,0,0,0
1.367,0,0,0,0,0,0
1.368,0,0,0,0,0,0
1.369,0,0,0,0,0,0
1.37,0,0,0,0,0,0
1.371,0,0,0,0,0,0
1.372,0,0,0,0,0,0
1.373,0,0,0,0,0,0
1.374,0,0,0,0,0,0
1.375,0,0,0,0,0,0
1.376,0,0,0,0,0,0
1.377,0,0,0,0,0,0
1.378,0,0,0,0,0,0
1.379,0,0,0,0,0,0
1.38,0,0,0,0,0,0
1.381,0,0,0,0,0,0
1.382,0,0,0,0,0,0
1.383,0,0,0,0,0,0
1.384,0,0,0,0,0,0
1.385,0,0,0,0,0,0
1.386,0,0,0,0,0,0
1.387,0,0,0,0,0,0
1.388,0,0,0,0,0,0
1.389,0,0,0,0,0,0
1.39,0,0,0,0,0,0
1.391,0,0,0,0,0,0
1.392,0,0,0,0,0,0
1.393,0,0,0,0,0,0
1.394,0,0,0,0,0,0
1.395,0,0,0,0,0,0
1.396,0,0,0,0,0,0
1.397,0,0,0,0,0,0
1.398,0,0,0,0,0,0
1.399,0,0,0,0,0,0
1.4,0,0,0,0,0,0
1.401,0,0,0,0,0,0
1.402,0,0,0,0,0,0
1.403,0,0,0,0,0,0
1.404,0,0,0,0,0,0
1.405,0,0,0,0,0,0
1.406,0,0,0,0,0,0
1.407,0,0,0,0,0,0
1.408,0,0,0,0,0,0
1.409,0,0,0,0,0,0
1.41,0,0,0,0,0,0
1.411,0,0,0,0,0,0
1.412,0,0,0,0,0,0
1.413,0,0,0,0,0,0
1.414,0,0,0,0,0,0
1.415,0,0,0,0,0,0
1.416,0,0,0,0,0,0
1.417,0,0,0,0,0,0
1.418,0,0,0,0,0,0
1.419,0,0,0,0,0,0
1.42,0,0,0,0,0,0
1.421,0,0,0,0,0,0
1.422,0,0,0,0,0,0
1.423,0,0,0,0,0,0
1.424,0,0,0,0,0,0
1.425,0,0,0,0,0,0
1.426,0,0,0,0,0,0
1.427,0,0,0,0,0,0
1.428,0,0,0,0,0,0
1.429,0,0,0,0,0,0
1.43,0,0,0,0,0,0
1.431,0,0,0,0,0,0
1.432,0,0,0,0,0,0
1.433,0,0,0,0,0,0
1.434,0,0,0,0,0,0
1.435,0,0,0,0,0,0
1.436,0,0,0,0,0,0
1.437,0,0,0,0,0,0
1.438,0,0,0,0,0,0
1.439,0,0,0,0,0,0
1.44,0,0,0,0,0,0
1.441,0,0,0,0,0,0
1.442,0,0,0,0,0,0
1.443,0,0,0,0,0,0
1.444,0,0,0,0,0,0
1.445,0,0,0,0,0,0
1.446,0,0,0,0,0,0
1.447,0,0,0,0,0,0
1.448,0,0,0,0,0,0
1.449,0,0,0,0,0,0
1.45,0,0,0,0,0,0
1.451,0,0,0,0,0,0
1.452,0,0,0,0,0,0
1.453,0,0,0,0,0,0
1.454,0,0,0,0,0,0
1.455,0,0,0,0,0,0
1.456,0,0,0,0,0,0
1.457,0,0,0,0,0,0
1.458,0,0,0,0,0,0
1.459,0,0,0,0,0,0
1.46,0,0,0,0,0,0
1.461,0,0,0,0,0,0
1.462,0,0,0,0,0,0
1.463,0,0,0,0,0,0
1.464,0,0,0,0,0,0
1.465,0,0,0,0,0,0
1.466,0,0,0,0,0,0
1.467,0,0,0,0,0,0
1.468,0,0,0,0,0,0
1.469,0,0,0,0,0,0
1.47,0,0,0,0,0,0
1.471,0,0,0,0,0,0
1.472,0,0,0,0,0,0
1.473,0,0,0,0,0,0
1.474,0,0,0,0,0,0
1.475,0,0,0,0,0,0
1.476,0,0,0,0,0,0
1.477,0,0,0,0,0,0
1.478,0,0,0,0,0,0
1.479,0,0,0,0,0,0
1.48,0,0,0,0,0,0
1.481,0,0,0,0,0,0
1.482,0,0,0,0,0,0
1.483,0,0,0,0,0,0
1.484,0,0,0,0,0,0
1.485,0,0,0,0,0,0
1.486,0,0,0,0,0,0
1.487,0,0,0,0,0,0
1.488,0,0,0,0,0,0
1.489,0,0,0,0,0,0
1.49,0,0,0,0,0,0
1.491,0,0,0,0,0,0
1.492,0,0,0,0,0,0
1.493,0,0,0,0,0,0
1.494,0,0,0,0,0,0
1.495,0,0,0,0,0,0
1.496,0,0,0,0,0,0
1.497,0,0,0,0,0,0
1.498,0,0,0,0,0,0
1.499,0,0,0,0,0,0
1.5,0,0,0,0,0,0
1.501,0,0,0,0,0,0
1.502,0,0,0,0,0,0
1.503,0,0,0,0,0,0
1.504,0,0,0,0,0,0
1.505,0,0,0,0,0,0
1.506,0,0,0,0,0,0
1.507,0,0,0,0,0,0
1.508,0,0,0,0,0,0
1.509,0,0,0,0,0,0
1.51,0,0,0,0,0,0
1.511,0,0,0,0,0,0
1.512,0,0,0,0,0,0
1.513,0,0,0,0,0,0
1.514,0,0,0,0,0.0087,0
1.515,0,0,0,0,0.00997,0
1.516,0,0,0,0,0.00546,0
1.517,0,0,0,0,0.0057,0
1.518,0,0,0,0,0.0117,0
1.519,0,0,0,0,0.01431,0
1.52,0,0,0,0,0.01282,0
1.521,0,0,0,0,0.0147,0
1.522,0,0,0,0,0.0207,0
1.523,0,0,0,0,0.0276,0
1.524,0,0,0,0,0.0356,0
1.525,0,0,0,0,0.04045,0
1.526,0,0,0,0,0.0446,0
1.527,0,0,0,0,0.0526,0
1.528,0,0,0,0,0.06129,0
1.529,0,0,0,0,0.07078,0
1.53,0,0,0,0,0.08073,0
1.531,0,0,0,0,0.09124,0
1.532,0,0,0,0,0.10219,0
1.533,0,0,0,0,0.11368,0
1.534,0,0,0,0,0.1326,0
1.535,0,0,0,0,0.1606,0
1.536,0,0,0,0,0.18479,0
1.537,0,0,0,0,0.20428,0
1.538,0,0,0,0,0.22829,0
1.539,0,0,0,0,0.25779,0
1.54,0,0,0,0,0.28863,0
1.541,0,0,0,0,0.32114,0
1.542,0,0,0,0,0.3633,0
1.543,0,0,0,0,0.40853,0
1.544,0,0,0,0,0.44304,0
1.545,0,0,0,0,0.47033,0
1.546,0,0,0,0,0.48884,0
1.547,0,0,0,0,0.51229,0
1.548,0,0,0,0,0.54178,0
1.549,0,0,0,0,0.567,0
1.55,0,0,0,0,0.587,0
1.551,0,0,0,0,0.6061,0
1.552,0,0,0,0,0.6241,0
1.553,0,0,0,0,0.64143,0
1.554,0,0,0,0,0.65794,0
1.555,0,0,0,0,0.67533,0
1.556,0,0,0,0,0.69384,0
1.557,0,0,0,0,0.7085,0
1.558,0,0,0,0,0.7185,0
1.559,0,0,0,0,0.72985,0
1.56,0,0,0,0,0.74285,0
1.561,0,0,0,0,0.7563,0
1.562,0,0,0,0,0.7703,0
1.563,0,0,0,0,0.78475,0
1.564,0,0,0,0,0.79975,0
1.565,0,0,0,0,0.81183,0
1.566,0,0,0,0,0.82034,0
1.567,0,0,0,0,0.83085,0
1.568,0,0,0,0,0.84385,0
1.569,0,0,0,0,0.8546,0
1.57,0,0,0,0,0.8626,0
1.571,0,0,0,0,0.86925,0
1.572,0,0,0,0,0.8747,0
1.573,0,0,0,0,0.8807,0
1.574,0,0,0,0,0.88805,0
1.575,0,0,0,0,0.89705,0
1.576,0,0,0,0,0.90178,0
1.577,0,0,0,0,0.90127,0
1.578,0,0,0,0,0.89987,0
1.579,0,0,0,0,0.89737,0
1.58,0,0,0,0,0.89623,0
1.581,0,0,0,0,0.89673,0
1.582,0,0,0,0,0.89541,0
1.583,0,0,0,0,0.89192,0
1.584,0,0,0,0,0.89203,0
1.585,0,0,0,0,0.89654,0
1.586,0,0,0,0,0.89561,0
1.587,0,0,0,0,0.88812,0
1.588,0,0,0,0,0.8822,0
1.589,0,0,0,0,0.8782,0
1.59,0,0,0,0,0.87397,0
1.591,0,0,0,0,0.86946,0
1.592,0,0,0,0,0.86835,0
1.593,0,0,0,0,0.87135,0
1.594,0,0,0,0,0.87277,0
1.595,0,0,0,0,0.87227,0
1.596,0,0,0,0,0.87359,0
1.597,0,0,0,0,0.87708,0
1.598,0,0,0,0,0.87786,0
1.599,0,0,0,0,0.87537,0
1.6,0,0,0,0,0.87107,0
1.601,0,0,0,0,0.86456,0
1.602,0,0,0,0,0.86055,0
1.603,0,0,0,0,0.85955,0
1.604,0,0,0,0,0.86305,0
1.605,0,0,0,0,0.87205,0
1.606,0,0,0,0,0.87745,0
1.607,0,0,0,0,0.87845,0
1.608,0,0,0,0,0.8835,0
1.609,0,0,0,0,0.8935,0
1.61,0,0,0,0,0.8981,0
1.611,0,0,0,0,0.8961,0
1.612,0,0,0,0,0.8941,0
1.613,0,0,0,0,0.89459,0
1.614,0,0,0,0,0.89808,0
1.615,0,0,0,0,0.89932,0
1.616,0,0,0,0,0.89782,0
1.617,0,0,0,0,0.9015,0
1.618,0,0,0,0,0.9115,0
1.619,0,0,0,0,0.9179,0
1.62,0,0,0,0,0.9199,0
1.621,0,0,0,0,0.92214,0
1.622,0,0,0,0,0.92464,0
1.623,0,0,0,0,0.92669,0
1.624,0,0,0,0,0.92819,0
1.625,0,0,0,0,0.9326,0
1.626,0,0,0,0,0.9406,0
1.627,0,0,0,0,0.94545,0
1.628,0,0,0,0,0.94645,0
1.629,0,0,0,0,0.94722,0
1.63,0,0,0,0,0.94773,0
1.631,0,0,0,0,0.94959,0
1.632,0,0,0,0,0.95308,0
1.633,0,0,0,0,0.95431,0
1.634,0,0,0,0,0.95281,0
1.635,0,0,0,0,0.95583,0
1.636,0,0,0,0,0.96434,0
1.637,0,0,0,0,0.96697,0
1.638,0,0,0,0,0.96246,0
1.639,0,0,0,0,0.96045,0
1.64,0,0,0,0,0.96145,0
1.641,0,0,0,0,0.9613,0
1.642,0,0,0,0,0.95981,0
1.643,0,0,0,0,0.9633,0
1.644,0,0,0,0,0.97279,0
1.645,0,0,0,0,0.97395,0
1.646,0,0,0,0,0.96495,0
1.647,0,0,0,0,0.95886,0
1.648,0,0,0,0,0.95635,0
1.649,0,0,0,0,0.9543,0
1.65,0,0,0,0,0.95281,0
1.651,0,0,0,0,0.95176,0
1.652,0,0,0,0,0.95127,0
1.653,0,0,0,0,0.95115,0
1.654,0,0,0,0,0.95148,0
1.655,0,0,0,0,0.95182,0
1.656,0,0,0,0,0.9529,0
1.657,0,0,0,0,0.9549,0
1.658,0,0,0,0,0.9533,0
1.659,0,0,0,0,0.9473,0
1.66,0,0,0,0,0.94196,0
1.661,0,0,0,0,0.93745,0
1.662,0,0,0,0,0.93455,0
1.663,0,0,0,0,0.93355,0
1.664,0,0,0,0,0.93186,0
1.665,0,0,0,0,0.92936,0
1.666,0,0,0,0,0.93115,0
1.667,0,0,0,0,0.93815,0
1.668,0,0,0,0,0.94335,0
1.669,0,0,0,0,0.94635,0
1.67,0,0,0,0,0.94665,0
1.671,0,0,0,0,0.94365,0
1.672,0,0,0,0,0.93996,0
1.673,0,0,0,0,0.93545,0
1.674,0,0,0,0,0.9355,0
1.675,0,0,0,0,0.94099,0
1.676,0,0,0,0,0.9449,0
1.677,0,0,0,0,0.9469,0
1.678,0,0,0,0,0.9473,0
1.679,0,0,0,0,0.94581,0
1.68,0,0,0,0,0.94455,0
1.681,0,0,0,0,0.94355,0
1.682,0,0,0,0,0.9448,0
1.683,0,0,0,0,0.9488,0
1.684,0,0,0,0,0.95295,0
1.685,0,0,0,0,0.95728,0
1.686,0,0,0,0,0.96162,0
1.687,0,0,0,0,0.96469,0
1.688,0,0,0,0,0.96619,0
1.689,0,0,0,0,0.9679,0
1.69,0,0,0,0,0.9699,0
1.691,0,0,0,0,0.97169,0
1.692,0,0,0,0,0.97319,0
1.693,0,0,0,0,0.97784,0
1.694,0,0,0,0,0.98635,0
1.695,0,0,0,0,0.9919,0
1.696,0,0,0,0,0.9939,0
1.697,0,0,0,0,0.9959,0
1.698,0,0,0,0,0.9979,0
1.699,0,0,0,0,0.9983,0
1.7,0,0,0,0,0.99681,0
1.701,0,0,0,0,0.99555,0
1.702,0,0,0,0,0.99455,0
1.703,0,0,0,0,0.99535,0
1.704,0,0,0,0,0.99835,0
1.705,0,0,0,0,0.99865,0
1.706,0,0,0,0,0.99565,0
1.707,0,0,0,0,0.9915,0
1.708,0,0,0,0,0.98601,0
1.709,0,0,0,0,0.9846,0
1.71,0,0,0,0,0.98809,0
1.711,0,0,0,0,0.98955,0
1.712,0,0,0,0,0.98855,0
1.713,0,0,0,0,0.98755,0
1.714,0,0,0,0,0.98814,0
1.715,0,0,0,0,0.99064,0
1.716,0,0,0,0,0.99065,0
1.717,0,0,0,0,0.98765,0
1.718,0,0,0,0,0.98486,0
1.719,0,0,0,0,0.98235,0
1.72,0,0,0,0,0.98145,0
1.721,0,0,0,0,0.98245,0
1.722,0,0,0,0,0.9814,0
1.723,0,0,0,0,0.97791,0
1.724,0,0,0,0,0.9769,0
1.725,0,0,0,0,0.9744,0
1.726,0,0,0,0,0.96955,0
1.727,0,0,0,0,0.96855,0
1.728,0,0,0,0,0.9662,0
1.729,0,0,0,0,0.9622,0
1.73,0,0,0,0,0.9564,0
1.731,0,0,0,0,0.9484,0
1.732,0,0,0,0,0.9388,0
1.733,0,0,0,0,0.92731,0
1.734,0,0,0,0,0.91245,0
1.735,0,0,0,0,0.89345,0
1.736,0,0,0,0,0.87445,0
1.737,0,0,0,0,0.85545,0
1.738,0,0,0,0,0.83285,0
1.739,0,0,0,0,0.80585,0
1.74,0,0,0,0,0.773,0
1.741,0,0,0,0,0.733,0
1.742,0,0,0,0,0.69456,0
1.743,0,0,0,0,0.65805,0
1.744,0,0,0,0,0.62435,0
1.745,0,0,0,0,0.59402,0
1.746,0,0,0,0,0.56368,0
1.747,0,0,0,0,0.52786,0
1.748,0,0,0,0,0.48535,0
1.749,0,0,0,0,0.44646,0
1.75,0,0,0,0,0.41195,0
1.751,0,0,0,0,0.3777,0
1.752,0,0,0,0,0.3437,0
1.753,0,0,0,0,0.31195,0
1.754,0,0,0,0,0.28295,0
1.755,0,0,0,0,0.25461,0
1.756,0,0,0,0,0.22711,0
1.757,0,0,0,0,0.20365,0
1.758,0,0,0,0,0.18515,0
1.759,0,0,0,0,0.16755,0
1.76,0,0,0,0,0.15105,0
1.761,0,0,0,0,0.135,0
1.762,0,0,0,0,0.11951,0
1.763,0,0,0,0,0.1049,0
1.764,0,0,0,0,0.09141,0
1.765,0,0,0,0,0.0824,0
1.766,0,0,0,0,0.07891,0
1.767,0,0,0,0,0.0727,0
1.768,0,0,0,0,0.06321,0
1.769,0,0,0,0,0.05596,0
1.77,0,0,0,0,0.05145,0
1.771,0,0,0,0,0.0474,0
1.772,0,0,0,0,0.04391,0
1.773,0,0,0,0,0.0413,0
1.774,0,0,0,0,0.03981,0
1.775,0,0,0,0,0.03786,0
1.776,0,0,0,0,0.03536,0
1.777,0,0,0,0,0.03085,0
1.778,0,0,0,0,0.02385,0
1.779,0,0,0,0,0.02024,0
1.78,0,0,0,0,0.02075,0
1.781,0,0,0,0,0.02125,0
1.782,0,0,0,0,0.02174,0
1.783,0,0,0,0,0.0195,0
1.784,0,0,0,0,0.014,0
1.785,0,0,0,0,0.01124,0
1.786,0,0,0,0,0.01175,0
1.787,0,0,0,0,0.0102,0
1.788,0,0,0,0,0.0062,0
1.789,0,0,0,0,0.0049,0
1.79,0,0,0,0,0.0069,0
1.791,0,0,0,0,0.0062,0
1.792,0,0,0,0,0.0022,0
1.793,0,0,0,0,0,0
1.794,0,0,0,0,0,0
1.795,0,0,0,0,0,0
1.796,0,0,0,0,0,0
1.797,0,0,0,0,0,0
1.798,0,0,0,0,0,0
1.799,0,0,0,0,0,0
1.8,0,0,0,0,0,0
1.801,0,0,0,0,0,0
1.802,0,0,0,0,0,0
1.803,0,0,0,0,0,0
1.804,0,0,0,0,0,0
1.805,0,0,0,0,0,0
1.806,0,0,0,0,0,0
1.807,0,0,0,0,0,0
1.808,0,0,0,0,0,0
1.809,0,0,0,0,0,0
1.81,0,0,0,0,0,0
1.811,0,0,0,0,0,0
1.812,0,0,0,0,0,0
1.813,0,0,0,0,0,0
1.814,0,0,0,0,0,0
1.815,0,0,0,0,0,0
1.816,0,0,0,0,0,0
1.817,0,0,0,0,0,0
1.818,0,0,0,0,0,0
1.819,0,0,0,0,0,0
1.82,0,0,0,0,0,0
1.821,0,0,0,0,0,0
1.822,0,0,0,0,0,0
1.823,0,0,0,0,0,0
1.824,0,0,0,0,0,0
1.825,0,0,0,0,0,0
1.826,0,0,0,0,0,0
1.827,0,0,0,0,0,0
1.828,0,0,0,0,0,0
1.829,0,0,0,0,0,0
1.83,0,0,0,0,0,0
1.831,0,0,0,0,0,0
1.832,0,0,0,0,0,0
1.833,0,0,0,0,0,0
1.834,0,0,0,0,0,0
1.835,0,0,0,0,0,0
1.836,0,0,0,0,0,0
1.837,0,0,0,0,0,0
1.838,0,0,0,0,0,0
1.839,0,0,0,0,0,0
1.84,0,0,0,0,0,0
1.841,0,0,0,0,0,0
1.842,0,0,0,0,0,0
1.843,0,0,0,0,0,0
1.844,0,0,0,0,0,0
1.845,0,0,0,0,0,0
1.846,0,0,0,0,0,0
1.847,0,0,0,0,0,0
1.848,0,0,0,0,0,0
1.849,0,0,0,0,0,0
1.85,0,0,0,0,0,0
1.851,0,0,0,0,0,0
1.852,0,0,0,0,0,0
1.853,0,0,0,0,0,0
1.854,0,0,0,0,0,0
1.855,0,0,0,0,0,0
1.856,0,0,0,0,0,0
1.857,0,0,0,0,0,0
1.858,0,0,0,0,0,0
1.859,0,0,0,0,0,0
1.86,0,0,0,0,0,0
1.861,0,0,0,0,0,0
1.862,0,0,0,0,0,0
1.863,0,0,0,0,0,0
1.864,0,0,0,0,0,0
1.865,0,0,0,0,0,0
1.866,0,0,0,0,0,0
1.867,0,0,0,0,0,0
1.868,0,0,0,0,0,0
1.869,0,0,0,0,0,0
1.87,0,0,0,0,0,0
1.871,0,0,0,0,0,0
1.872,0,0,0,0,0,0
1.873,0,0,0,0,0,0
1.874,0,0,0,0,0,0
1.875,0,0,0,0,0,0
1.876,0,0,0,0,0,0
1.877,0,0,0,0,0,0
1.878,0,0,0,0,0,0
1.879,0,0,0,0,0,0
1.88,0,0,0,0,0,0
1.881,0,0,0,0,0,0
1.882,0,0,0,0,0,0
1.883,0,0,0,0,0,0
1.884,0,0,0,0,0,0
1.885,0,0,0,0,0,0
1.886,0,0,0,0,0,0
1.887,0,0,0,0,0,0
1.888,0,0,0,0,0,0
1.889,0,0,0,0,0,0
1.89,0,0,0,0,0,0
1.891,0,0,0,0,0,0
1.892,0,0,0,0,0,0
1.893,0,0,0,0,0,0
1.894,0,0,0,0,0,0
1.895,0,0,0,0,0,0
1.896,0,0,0,0,0,0
1.897,0,0,0,0,0,0
1.898,0,0,0,0,0,0
1.899,0,0,0,0,0,0
1.9,0,0,0,0,0,0
1.901,0,0,0,0,0,0
1.902,0,0,0,0,0,0
1.903,0,0,0,0,0,0
1.904,0,0,0,0,0,0
1.905,0,0,0,0,0,0
1.906,0,0,0,0,0,0
1.907,0,0,0,0,0,0
1.908,0,0,0,0,0,0
1.909,0,0,0,0,0,0
1.91,0,0,0,0,0,0
1.911,0,0,0,0,0,0
1.912,0,0,0,0,0,0
1.913,0,0,0,0,0,0
1.914,0,0,0,0,0,0
1.915,0,0,0,0,0,0
1.916,0,0,0,0,0,0
1.917,0,0,0,0,0,0
1.918,0,0,0,0,0,0
1.919,0,0,0,0,0,0
1.92,0,0,0,0,0,0
1.921,0,0,0,0,0,0
1.922,0,0,0,0,0,0
1.923,0,0,0,0,0,0
1.924,0,0,0,0,0,0
1.925,0,0,0,0,0,0
1.926,0,0,0,0,0,0
1.927,0,0,0,0,0,0
1.928,0,0,0,0,0,0
1.929,0,0,0,0,0,0
1.93,0,0,0,0,0,0
1.931,0,0,0,0,0,0
1.932,0,0,0,0,0,0
1.933,0,0,0,0,0,0
1.934,0,0,0,0,0,0
1.935,0,0,0,0,0,0
1.936,0,0,0,0,0,0
1.937,0,0,0,0,0,0
1.938,0,0,0,0,0,0
1.939,0,0,0,0,0,0
1.94,0,0,0,0,0,0
1.941,0,0,0,0,0,0
1.942,0,0,0,0,0,0
1.943,0,0,0,0,0,0
1.944,0,0,0,0,0,0
1.945,0,0,0,0,0,0
1.946,0,0,0,0,0,0
1.947,0,0,0,0,0,0
1.948,0,0,0,0,0,0
1.949,0,0,0,0,0,0
1.95,0,0,0,0,0,0
1.951,0,0,0,0,0,0
1.952,0,0,0,0,0,0
1.953,0,0,0,0,0,0
1.954,0,0,0,0,0,0
1.955,0,0,0,0,0,0
1.956,0,0,0,0,0,0
1.957,0,0,0,0,0,0
1.958,0,0,0,0,0,0
1.959,0,0,0,0,0,0
1.96,0,0,0,0,0,0
1.961,0,0,0,0,0,0
1.962,0,0,0,0,0,0
1.963,0,0,0,0,0,0
1.964,0,0,0,0,0,0
1.965,0,0,0,0,0,0
1.966,0,0,0,0,0,0
1.967,0,0,0,0,0,0
1.968,0,0,0,0,0,0
1.969,0,0,0,0,0,0
1.97,0,0,0,0,0,0
1.971,0,0,0,0,0,0
1.972,0,0,0,0,0,0
1.973,0,0,0,0,0,0
1.974,0,0,0,0,0,0
1.975,0,0,0,0,0,0
1.976,0,0,0,0,0,0
1.977,0,0,0,0,0,0
1.978,0,0,0,0,0,0
1.979,0,0,0,0,0,0
1.98,0,0,0,0,0,0
1.981,0,0,0,0,0,0
1.982,0,0,0,0,0,0
1.983,0,0,0,0,0,0
1.984,0,0,0,0,0,0
1.985,0,0,0,0,0,0
1.986,0,0,0,0,0,0
1.987,0,0,0,0,0,0
1.988,0,0,0,0,0,0
1.989,0,0,0,0,0,0
1.99,0,0,0,0,0,0
1.991,0,0,0,0,0,0
1.992,0,0,0,0,0,0
1.993,0,0,0,0,0,0
